,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
41210,Punjab Circle,Punjab West Region,Kapurthala Division,Dhaliwal BO,144033,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
41211,Punjab Circle,Punjab West Region,Kapurthala Division,Kang Arryan BO,144035,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
41212,Punjab Circle,Punjab West Region,Kapurthala Division,Mehsumpur BO,144035,BO,Delivery,JALANDHAR,PUNJAB,31.21781,75.76939
41213,Punjab Circle,Punjab West Region,Kapurthala Division,Daduwal BO,144032,BO,Delivery,JALANDHAR,PUNJAB,31.2069036,75.6723245
41214,Punjab Circle,Punjab West Region,Kapurthala Division,Dhanipind BO,144633,BO,Delivery,JALANDHAR,PUNJAB,31.1778861,75.6576652
41215,Punjab Circle,Punjab West Region,Kapurthala Division,Birpind BO,144043,BO,Delivery,JALANDHAR,PUNJAB,31.217807,75.769393
41216,Punjab Circle,Punjab West Region,Kapurthala Division,Littran BO,144043,BO,Delivery,JALANDHAR,PUNJAB,31.217807,75.769393
41229,Punjab Circle,Punjab West Region,Kapurthala Division,Jandiali BO,144632,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.2063406,75.8161098
41539,Punjab Circle,Punjab West Region,Kapurthala Division,Khothra Kalan BO,144632,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.18494,75.72812
41542,Punjab Circle,Punjab West Region,Kapurthala Division,Bhulana BO,144620,BO,Delivery,KAPURTHALA,PUNJAB,31.374927,75.384209
41543,Punjab Circle,Punjab West Region,Kapurthala Division,Mothanwala BO,144620,BO,Delivery,KAPURTHALA,PUNJAB,31.37493,75.384206
41544,Punjab Circle,Punjab West Region,Kapurthala Division,Saidowal BO,144620,BO,Delivery,KAPURTHALA,PUNJAB,31.374928,75.384208
41545,Punjab Circle,Punjab West Region,Kapurthala Division,Sandhu Chatha BO,144625,BO,Delivery,KAPURTHALA,PUNJAB,31.1540938,77.3798012
41546,Punjab Circle,Punjab West Region,Kapurthala Division,Fattu Dhinga BO,144606,BO,Delivery,KAPURTHALA,PUNJAB,31.38345,75.32705
41547,Punjab Circle,Punjab West Region,Kapurthala Division,Khiranwali BO,144606,BO,Delivery,KAPURTHALA,PUNJAB,31.37493,75.384206
41548,Punjab Circle,Punjab West Region,Kapurthala Division,Saidpur BO,144628,BO,Delivery,KAPURTHALA,PUNJAB,31.374927,75.384209
41549,Punjab Circle,Punjab West Region,Kapurthala Division,Wadala Kalan BO,144603,BO,Delivery,KAPURTHALA,PUNJAB,31.38345,75.32705
41550,Punjab Circle,Punjab West Region,Kapurthala Division,Ahmedpur BO,144603,BO,Delivery,KAPURTHALA,PUNJAB,31.38345,75.32705
41551,Punjab Circle,Punjab West Region,Kapurthala Division,Khanowal BO,144603,BO,Delivery,KAPURTHALA,PUNJAB,31.3347183,75.3914338
41552,Punjab Circle,Punjab West Region,Kapurthala Division,Buttar BO,144622,BO,Delivery,KAPURTHALA,PUNJAB,31.51654,75.51519
41553,Punjab Circle,Punjab West Region,Kapurthala Division,Mana Talwandi BO,144622,BO,Delivery,KAPURTHALA,PUNJAB,31.51654,75.51519
41554,Punjab Circle,Punjab West Region,Kapurthala Division,Mauli BO,144632,BO,Delivery,KAPURTHALA,PUNJAB,31.18494,75.72812
41555,Punjab Circle,Punjab West Region,Kapurthala Division,Rawalpindi Gulab Shah BO,144407,BO,Delivery,KAPURTHALA,PUNJAB,31.34097,75.79195
41556,Punjab Circle,Punjab West Region,Kapurthala Division,Sahni BO,144405,BO,Delivery,KAPURTHALA,PUNJAB,31.3093785,75.8143065
41734,Punjab Circle,Punjab West Region,Kapurthala Division,Bohani BO,144403,BO,Delivery,KAPURTHALA,PUNJAB,31.217806,75.769394
41735,Punjab Circle,Punjab West Region,Kapurthala Division,Bhanoki BO,144402,BO,Delivery,KAPURTHALA,PUNJAB,31.2187665,75.7555307
41736,Punjab Circle,Punjab West Region,Kapurthala Division,Khajurla BO,144411,BO,Delivery,KAPURTHALA,PUNJAB,31.2396,75.71091
41737,Punjab Circle,Punjab West Region,Kapurthala Division,Maheru BO,144411,BO,Delivery,KAPURTHALA,PUNJAB,31.2396,75.71091
41749,Punjab Circle,Punjab West Region,Kapurthala Division,Lassuri BO,144702,BO,Delivery,JALANDHAR,PUNJAB,31.374927,75.384209
41750,Punjab Circle,Punjab West Region,Kapurthala Division,Mianwal BO,144702,BO,Delivery,JALANDHAR,PUNJAB,31.06579,75.24819
41751,Punjab Circle,Punjab West Region,Kapurthala Division,Sindher BO,144702,BO,Delivery,JALANDHAR,PUNJAB,31.374927,75.384209
41752,Punjab Circle,Punjab West Region,Kapurthala Division,Chak Mughlani BO,144042,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
41753,Punjab Circle,Punjab West Region,Kapurthala Division,Talwandi Madho BO,144625,BO,Delivery,JALANDHAR,PUNJAB,31.26856,75.327
41754,Punjab Circle,Punjab West Region,Kapurthala Division,Thamanwal BO,144036,BO,Delivery,JALANDHAR,PUNJAB,31.217809,75.769391
41755,Punjab Circle,Punjab West Region,Kapurthala Division,Bhardwajian BO,144034,BO,Delivery,JALANDHAR,PUNJAB,31.217811,75.769389
41756,Punjab Circle,Punjab West Region,Kapurthala Division,Ghurka BO,144632,BO,Delivery,JALANDHAR,PUNJAB,31.217806,75.769394
41757,Punjab Circle,Punjab West Region,Kapurthala Division,Chanian BO,144033,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
41758,Punjab Circle,Punjab West Region,Kapurthala Division,Mau Mianwal BO,144035,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
41759,Punjab Circle,Punjab West Region,Kapurthala Division,Kangniwal BO,144032,BO,Delivery,JALANDHAR,PUNJAB,31.217809,75.769391
41760,Punjab Circle,Punjab West Region,Kapurthala Division,Lakhanpal BO,144633,BO,Delivery,JALANDHAR,PUNJAB,31.18494,75.72812
41761,Punjab Circle,Punjab West Region,Kapurthala Division,Guree BO,144043,BO,Delivery,JALANDHAR,PUNJAB,31.217805,75.769395
41762,Punjab Circle,Punjab West Region,Kapurthala Division,Nawanpind BO,144043,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
41763,Punjab Circle,Punjab West Region,Kapurthala Division,Raipur BO,144411,BO,Delivery,JALANDHAR,PUNJAB,31.217806,75.769394
43119,Punjab Circle,Punjab West Region,Kapurthala Division,Bhanolanga BO,144620,BO,Delivery,KAPURTHALA,PUNJAB,31.0968,75.9381
43120,Punjab Circle,Punjab West Region,Kapurthala Division,Rampur Jagir BO,144626,BO,Delivery,KAPURTHALA,PUNJAB,31.19524,75.1263
43121,Punjab Circle,Punjab West Region,Kapurthala Division,Khukhrain BO,144606,BO,Delivery,KAPURTHALA,PUNJAB,31.374929,75.384207
43122,Punjab Circle,Punjab West Region,Kapurthala Division,Tibba BO,144628,BO,Delivery,KAPURTHALA,PUNJAB,31.41945,75.35345
43123,Punjab Circle,Punjab West Region,Kapurthala Division,Ibban BO,144603,BO,Delivery,KAPURTHALA,PUNJAB,31.38345,75.32705
43124,Punjab Circle,Punjab West Region,Kapurthala Division,Baler Khanpur BO,144603,BO,Delivery,KAPURTHALA,PUNJAB,31.38345,75.32705
43125,Punjab Circle,Punjab West Region,Kapurthala Division,Alampur Bhakha BO,144622,BO,Delivery,KAPURTHALA,PUNJAB,31.51654,75.51519
43126,Punjab Circle,Punjab West Region,Kapurthala Division,Ramgarh BO,144622,BO,Delivery,KAPURTHALA,PUNJAB,31.2899717,75.7673025
43127,Punjab Circle,Punjab West Region,Kapurthala Division,Rehana Jattan BO,144407,BO,Delivery,KAPURTHALA,PUNJAB,31.34097,75.79195
43128,Punjab Circle,Punjab West Region,Kapurthala Division,Barn BO,144403,BO,Delivery,KAPURTHALA,PUNJAB,31.29515,75.73451
43129,Punjab Circle,Punjab West Region,Kapurthala Division,Nangal Majha BO,144403,BO,Delivery,KAPURTHALA,PUNJAB,31.29515,75.73451
43130,Punjab Circle,Punjab West Region,Kapurthala Division,Palahi BO,144403,BO,Delivery,KAPURTHALA,PUNJAB,31.29515,75.73451
43131,Punjab Circle,Punjab West Region,Kapurthala Division,Mehtan BO,144402,BO,Delivery,KAPURTHALA,PUNJAB,31.2463768,75.7376072
43132,Punjab Circle,Punjab West Region,Kapurthala Division,Bhullarai BO,144402,BO,Delivery,KAPURTHALA,PUNJAB,31.2494076,75.7927321
43133,Punjab Circle,Punjab West Region,Kapurthala Division,Hardasspur BO,144411,BO,Delivery,KAPURTHALA,PUNJAB,31.2396,75.71091
43134,Punjab Circle,Punjab West Region,Kapurthala Division,Madhopur BO,144411,BO,Delivery,KAPURTHALA,PUNJAB,31.217808,75.769392
43424,Punjab Circle,Punjab West Region,Amritsar Division,Bhoewali BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.84,74.76
43425,Punjab Circle,Punjab West Region,Amritsar Division,Jafarkot BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.84,74.76
43461,Punjab Circle,Punjab West Region,Bhatinda Division,Dikh BO,151103,BO,Delivery,BATHINDA,PUNJAB,30.3181,75.2357
43462,Punjab Circle,Punjab West Region,Bhatinda Division,Kotra Koreyan Wala BO,151103,BO,Delivery,BATHINDA,PUNJAB,30.2385,75.1998
43463,Punjab Circle,Punjab West Region,Bhatinda Division,Pitho BO,151103,BO,Delivery,BATHINDA,PUNJAB,30.2498,75.2858
43464,Punjab Circle,Punjab West Region,Bhatinda Division,Dial Pura Bhai Ka BO,151108,BO,Delivery,BATHINDA,PUNJAB,30.1491,75.185
43465,Punjab Circle,Punjab West Region,Bhatinda Division,Ramu Wala Jalalka BO,151108,BO,Delivery,BATHINDA,PUNJAB,30.1491,75.185
43466,Punjab Circle,Punjab West Region,Bhatinda Division,Gehri Butter BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.0961,74.8778
43467,Punjab Circle,Punjab West Region,Bhatinda Division,Jangi Rana BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.1508,74.7381
43468,Punjab Circle,Punjab West Region,Bhatinda Division,Kotli Sabo BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.0409,74.8251
43508,Punjab Circle,Punjab West Region,Bhatinda Division,Pakka Kalan BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.0321,74.8551
44185,Punjab Circle,DivReportingCircle,Sangrur Division,Kheri Chehlan BO,148025,BO,Delivery,SANGRUR,PUNJAB,30.434262,75.683353
44186,Punjab Circle,DivReportingCircle,Sangrur Division,Tibba BO,148025,BO,Delivery,SANGRUR,PUNJAB,31.311716,75.210711
44187,Punjab Circle,DivReportingCircle,Sangrur Division,Bakshiwala BO,148028,BO,Delivery,SANGRUR,PUNJAB,30.52937,76.543766
44188,Punjab Circle,DivReportingCircle,Sangrur Division,Khadial BO,148028,BO,Delivery,SANGRUR,PUNJAB,30.102132,75.885346
44378,Punjab Circle,DivReportingCircle,Sangrur Division,Wazid Ke Khurd BO,148109,BO,Delivery,BARNALA,PUNJAB,30.460326,75.57317
44379,Punjab Circle,DivReportingCircle,Sangrur Division,Pakhoke BO,148103,BO,Delivery,BARNALA,PUNJAB,31.338607,75.000533
44380,Punjab Circle,DivReportingCircle,Sangrur Division,Chhiniwal Khurd BO,148100,BO,Delivery,BARNALA,PUNJAB,30.579556,75.447582
44381,Punjab Circle,DivReportingCircle,Sangrur Division,Dhilwan BO,148108,BO,Delivery,BARNALA,PUNJAB,31.509998,75.335388
44382,Punjab Circle,DivReportingCircle,Sangrur Division,Ghunas BO,148108,BO,Delivery,BARNALA,PUNJAB,30.311764,75.421362
44654,Punjab Circle,Punjab West Region,Bhatinda Division,Mandi Kalan BO,151103,BO,Delivery,BATHINDA,PUNJAB,30.213,75.2552
44655,Punjab Circle,Punjab West Region,Bhatinda Division,Hakam Singh Wala BO,151108,BO,Delivery,BATHINDA,PUNJAB,30.5657,75.1494
44656,Punjab Circle,Punjab West Region,Bhatinda Division,Jalal BO,151108,BO,Delivery,BATHINDA,PUNJAB,30.3181,75.2357
44657,Punjab Circle,Punjab West Region,Bhatinda Division,Kaur Singh Wala BO,151108,BO,Delivery,BATHINDA,PUNJAB,30.1491,75.185
44658,Punjab Circle,Punjab West Region,Bhatinda Division,Kishan Pura Kutti BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.0409,74.8251
44659,Punjab Circle,Punjab West Region,Bhatinda Division,Kot Guru BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.0409,74.8251
44847,Punjab Circle,DivReportingCircle,Sangrur Division,Karamgarh BO,148109,BO,Delivery,BARNALA,PUNJAB,29.632607,76.03774
44848,Punjab Circle,DivReportingCircle,Sangrur Division,Cheema BO,148103,BO,Delivery,BARNALA,PUNJAB,35.477606,97.5222790-
44849,Punjab Circle,DivReportingCircle,Sangrur Division,Jodhpur BO,148103,BO,Delivery,BARNALA,PUNJAB,26.238947,73.024309
44850,Punjab Circle,DivReportingCircle,Sangrur Division,Thuliwal BO,148025,BO,Delivery,BARNALA,PUNJAB,30.486417,75.645539
44851,Punjab Circle,DivReportingCircle,Sangrur Division,Moom BO,148100,BO,Delivery,BARNALA,PUNJAB,30.553551,75.491272
44852,Punjab Circle,DivReportingCircle,Sangrur Division,Ramgarh BO,148100,BO,Delivery,BARNALA,PUNJAB,23.652368,85.56121
44853,Punjab Circle,DivReportingCircle,Sangrur Division,Pakho Kalan BO,148108,BO,Delivery,BARNALA,PUNJAB,26.455234,84.234466
44854,Punjab Circle,DivReportingCircle,Sangrur Division,Sukhpura Maur BO,148108,BO,Delivery,BARNALA,PUNJAB,30.356254,75.422091
46148,Punjab Circle,Punjab West Region,Kapurthala Division,Dadwindi BO,144620,BO,Delivery,KAPURTHALA,PUNJAB,31.258877,75.2339139
46149,Punjab Circle,Punjab West Region,Kapurthala Division,Khaira Dona BO,144620,BO,Delivery,KAPURTHALA,PUNJAB,31.0968,75.9381
46150,Punjab Circle,Punjab West Region,Kapurthala Division,Mahabalipur BO,144620,BO,Delivery,KAPURTHALA,PUNJAB,31.374931,75.384205
46151,Punjab Circle,Punjab West Region,Kapurthala Division,Merripur BO,144620,BO,Delivery,KAPURTHALA,PUNJAB,31.374928,75.384208
46161,Punjab Circle,Punjab West Region,Kapurthala Division,Mehli BO,144632,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.2227913,75.7764331
46379,Punjab Circle,DivReportingCircle,Sangrur Division,Sehjra BO,148109,BO,Delivery,BARNALA,PUNJAB,31.120189,74.619547
46380,Punjab Circle,DivReportingCircle,Sangrur Division,Guram BO,148025,BO,Delivery,BARNALA,PUNJAB,30.119954,76.476552
46381,Punjab Circle,DivReportingCircle,Sangrur Division,Bhotna BO,148100,BO,Delivery,BARNALA,PUNJAB,30.474308,75.425732
46382,Punjab Circle,DivReportingCircle,Sangrur Division,Bihla BO,148100,BO,Delivery,BARNALA,PUNJAB,30.52474,75.426788
46383,Punjab Circle,DivReportingCircle,Sangrur Division,Dewana BO,148100,BO,Delivery,BARNALA,PUNJAB,28.682208,77.312627
46384,Punjab Circle,DivReportingCircle,Sangrur Division,Sher Singh Pura BO,148100,BO,Delivery,BARNALA,PUNJAB,30.432105,75.48836
46385,Punjab Circle,DivReportingCircle,Sangrur Division,Daraj BO,148108,BO,Delivery,BARNALA,PUNJAB,30.311281,75.342675
46386,Punjab Circle,DivReportingCircle,Sangrur Division,Mauran BO,148108,BO,Delivery,BARNALA,PUNJAB,43.19002,1.03203
46398,Punjab Circle,DivReportingCircle,Sangrur Division,Ram Nagar Chhana BO,148025,BO,Delivery,SANGRUR,PUNJAB,30.458252,75.734242
46399,Punjab Circle,DivReportingCircle,Sangrur Division,Kanakwal Bhanguan BO,148028,BO,Delivery,SANGRUR,PUNJAB,30.019347,75.704438
46400,Punjab Circle,DivReportingCircle,Sangrur Division,Kotra Amru BO,148028,BO,Delivery,SANGRUR,PUNJAB,30.099838,75.729154
46401,Punjab Circle,DivReportingCircle,Sangrur Division,Nilowal BO,148028,BO,Delivery,SANGRUR,PUNJAB,30.07705,75.804729
46410,Punjab Circle,DivReportingCircle,Sangrur Division,Bajwa BO,148025,BO,Delivery,SANGRUR,PUNJAB,31.795095,75.68408
46411,Punjab Circle,DivReportingCircle,Sangrur Division,Katron BO,148025,BO,Delivery,SANGRUR,PUNJAB,52.248923,6.536519
46446,Punjab Circle,Punjab West Region,Kapurthala Division,Burewal BO,144628,BO,Delivery,KAPURTHALA,PUNJAB,31.3257189,75.3407417
46447,Punjab Circle,Punjab West Region,Kapurthala Division,Khalu BO,144628,BO,Delivery,KAPURTHALA,PUNJAB,31.41945,75.35345
46448,Punjab Circle,Punjab West Region,Kapurthala Division,Nasirpur BO,144628,BO,Delivery,KAPURTHALA,PUNJAB,31.374928,75.384208
46449,Punjab Circle,Punjab West Region,Kapurthala Division,Bhawanipur BO,144606,BO,Delivery,KAPURTHALA,PUNJAB,31.390201,75.337163
46450,Punjab Circle,Punjab West Region,Kapurthala Division,Nathu Chahal BO,144603,BO,Delivery,KAPURTHALA,PUNJAB,31.38345,75.32705
46451,Punjab Circle,Punjab West Region,Kapurthala Division,Aujla Jogi BO,144603,BO,Delivery,KAPURTHALA,PUNJAB,31.0524277,75.6775263
46452,Punjab Circle,Punjab West Region,Kapurthala Division,Khassan BO,144622,BO,Delivery,KAPURTHALA,PUNJAB,31.5228438,75.4855515
46453,Punjab Circle,Punjab West Region,Kapurthala Division,Sher Singh Wala BO,144622,BO,Delivery,KAPURTHALA,PUNJAB,31.51654,75.51519
46454,Punjab Circle,Punjab West Region,Kapurthala Division,PCJamalpur BO,144632,BO,Delivery,KAPURTHALA,PUNJAB,31.217812,75.769388
46455,Punjab Circle,Punjab West Region,Kapurthala Division,Athouli BO,144402,BO,Delivery,KAPURTHALA,PUNJAB,31.2396,75.71091
46456,Punjab Circle,Punjab West Region,Amritsar Division,Gorala BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.88,74.76
46457,Punjab Circle,Punjab West Region,Amritsar Division,Guru Ka Bagh BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.77,74.83
46458,Punjab Circle,Punjab West Region,Amritsar Division,Karyala BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.84,74.76
46459,Punjab Circle,Punjab West Region,Amritsar Division,Mehlanwala BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.78,74.8
46460,Punjab Circle,Punjab West Region,Amritsar Division,Mohar BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.84,74.76
46461,Punjab Circle,Punjab West Region,Amritsar Division,Othian BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.8,74.68
46462,Punjab Circle,Punjab West Region,Amritsar Division,Dhanoakalan BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.64,74.56
46463,Punjab Circle,Punjab West Region,Amritsar Division,Mode BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.64,74.58
46464,Punjab Circle,Punjab West Region,Amritsar Division,Mohawa BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.57,74.63
46465,Punjab Circle,Punjab West Region,Amritsar Division,Neshta BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.58,74.61
46466,Punjab Circle,Punjab West Region,Amritsar Division,Bhalaipur Purban BO,143202,BO,Delivery,AMRITSAR,PUNJAB,31.61,75.22
46467,Punjab Circle,Punjab West Region,Amritsar Division,Dhianpur BO,143202,BO,Delivery,AMRITSAR,PUNJAB,31.56,75.24
46468,Punjab Circle,Punjab West Region,Amritsar Division,Lakhuwal BO,143202,BO,Delivery,AMRITSAR,PUNJAB,31.56,75.29
46469,Punjab Circle,Punjab West Region,Amritsar Division,Jamalpur BO,143203,BO,Delivery,AMRITSAR,PUNJAB,31.63,75.34
46470,Punjab Circle,Punjab West Region,Amritsar Division,Jagdev Khurd BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.91,74.76
46471,Punjab Circle,Punjab West Region,Amritsar Division,Jastarwal BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.81,74.71
46472,Punjab Circle,Punjab West Region,Amritsar Division,Sarangdeo BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.9,74.7
46473,Punjab Circle,Punjab West Region,Amritsar Division,Uggar Aulakh BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.8,74.7
46474,Punjab Circle,Punjab West Region,Amritsar Division,Bachiwind BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.67,74.57
46475,Punjab Circle,Punjab West Region,Amritsar Division,Rangarh BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.61,74.63
46476,Punjab Circle,Punjab West Region,Amritsar Division,Wadala Khurd BO,143202,BO,Delivery,AMRITSAR,PUNJAB,31.59,75.23
46477,Punjab Circle,Punjab West Region,Amritsar Division,Bhlaipur Dorgan BO,143201,BO,Delivery,AMRITSAR,PUNJAB,31.53825,75.2566
46478,Punjab Circle,Punjab West Region,Amritsar Division,Kot Mehtab BO,143201,BO,Delivery,AMRITSAR,PUNJAB,31.5,75.26
46479,Punjab Circle,Punjab West Region,Amritsar Division,Makowal BO,143103,BO,Delivery,AMRITSAR,PUNJAB,31.9,74.89
46480,Punjab Circle,Punjab West Region,Amritsar Division,Sidhar BO,143103,BO,Delivery,AMRITSAR,PUNJAB,31.9,74.88
46481,Punjab Circle,DivReportingCircle,Sangrur Division,Chathe Roti Ram BO,148028,BO,Delivery,SANGRUR,PUNJAB,28.6409,77.185474
46482,Punjab Circle,DivReportingCircle,Sangrur Division,Jakhepal BO,148028,BO,Delivery,SANGRUR,PUNJAB,30.062295,75.728427
46563,Punjab Circle,Punjab West Region,Bhatinda Division,Dhade BO,151103,BO,Delivery,BATHINDA,PUNJAB,30.1794,75.2494
46564,Punjab Circle,Punjab West Region,Bhatinda Division,Ramanvas BO,151103,BO,Delivery,BATHINDA,PUNJAB,30.3181,75.2357
46565,Punjab Circle,Punjab West Region,Bhatinda Division,Aklia Jalal BO,151108,BO,Delivery,BATHINDA,PUNJAB,30.5142,75.1604
46566,Punjab Circle,Punjab West Region,Bhatinda Division,Ghudda BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.1245,74.7893
46567,Punjab Circle,Punjab West Region,Bhatinda Division,Jassi Bag Wali BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.0527,74.8142
46568,Punjab Circle,Punjab West Region,Bhatinda Division,Nand Garh BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.0409,74.8251
46587,Punjab Circle,Punjab West Region,Bhatinda Division,Pathrala BO,151401,BO,Delivery,BATHINDA,PUNJAB,30.0003,74.7527
47011,Punjab Circle,DivReportingCircle,Sangrur Division,Sangala BO,148023,BO,Delivery,MALERKOTLA,PUNJAB,15.383333,35.116667
47012,Punjab Circle,DivReportingCircle,Sangrur Division,Kup Kalan BO,148019,BO,Delivery,MALERKOTLA,PUNJAB,30.613364,75.875181
47013,Punjab Circle,DivReportingCircle,Sangrur Division,Badbar BO,148106,BO,Delivery,BARNALA,PUNJAB,12.4545,12.57575
47014,Punjab Circle,DivReportingCircle,Sangrur Division,Himtana BO,148023,BO,Delivery,MALERKOTLA,PUNJAB,30.452505,75.867193
47015,Punjab Circle,DivReportingCircle,Sangrur Division,Khanpur BO,148023,BO,Delivery,MALERKOTLA,PUNJAB,28.633183,70.657369
47016,Punjab Circle,DivReportingCircle,Sangrur Division,Khanpur Mandian BO,148023,BO,Delivery,MALERKOTLA,PUNJAB,30.556874,75.970272
47017,Punjab Circle,DivReportingCircle,Sangrur Division,Manvi BO,148023,BO,Delivery,MALERKOTLA,PUNJAB,15.995103,77.047811
47018,Punjab Circle,DivReportingCircle,Sangrur Division,Mubarkpur BO,148023,BO,Delivery,MALERKOTLA,PUNJAB,26.080943,83.298758
47019,Punjab Circle,DivReportingCircle,Sangrur Division,Roorkee Kalan BO,148023,BO,Delivery,MALERKOTLA,PUNJAB,30.563823,76.014529
47020,Punjab Circle,DivReportingCircle,Sangrur Division,Saraud BO,148023,BO,Delivery,MALERKOTLA,PUNJAB,30.566797,75.912935
47021,Punjab Circle,DivReportingCircle,Sangrur Division,Nihaluwal BO,148104,BO,Delivery,BARNALA,PUNJAB,31.147183,75.293849
47022,Punjab Circle,DivReportingCircle,Sangrur Division,Jhuner BO,148020,BO,Delivery,MALERKOTLA,PUNJAB,30.587701,75.770579
47023,Punjab Circle,DivReportingCircle,Sangrur Division,Shergarh Cheema BO,148020,BO,Delivery,MALERKOTLA,PUNJAB,30.369672,75.777431
47024,Punjab Circle,DivReportingCircle,Sangrur Division,Bhadalwad BO,148109,BO,Delivery,BARNALA,PUNJAB,30.351953,75.928179
47025,Punjab Circle,DivReportingCircle,Sangrur Division,Nangal Thulewal BO,148109,BO,Delivery,BARNALA,PUNJAB,29.632607,76.03774
47026,Punjab Circle,DivReportingCircle,Sangrur Division,Chauhan Ke Kalan BO,148109,BO,Delivery,BARNALA,PUNJAB,28.683689,77.261925
47300,Punjab Circle,Punjab West Region,Amritsar Division,Balharwal BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.81,74.71
47301,Punjab Circle,Punjab West Region,Amritsar Division,Dhariwal Kaler BO,143102,BO,Non Delivery,AMRITSAR,PUNJAB,31.82,74.8
47302,Punjab Circle,Punjab West Region,Amritsar Division,Gaggomahal BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.91,74.81
47303,Punjab Circle,Punjab West Region,Amritsar Division,Jasrur BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.84,74.65
47304,Punjab Circle,Punjab West Region,Amritsar Division,Sehensra BO,143102,BO,Delivery,AMRITSAR,PUNJAB,31.81,74.71
47305,Punjab Circle,Punjab West Region,Amritsar Division,Assarapur BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.64,74.64
47306,Punjab Circle,Punjab West Region,Amritsar Division,Bhaini Rajputan BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.52,74.62
47307,Punjab Circle,Punjab West Region,Amritsar Division,Rajatal BO,143108,BO,Delivery,AMRITSAR,PUNJAB,31.54,74.62
47308,Punjab Circle,Punjab West Region,Amritsar Division,Wadalkalan BO,143202,BO,Delivery,AMRITSAR,PUNJAB,31.636303,75.0389951
47309,Punjab Circle,Punjab West Region,Amritsar Division,Bhalojla BO,143201,BO,Delivery,AMRITSAR,PUNJAB,31.516558,75.288966
47310,Punjab Circle,Punjab West Region,Amritsar Division,Dulonangal BO,143201,BO,Delivery,AMRITSAR,PUNJAB,31.51656,75.288964
47311,Punjab Circle,Punjab West Region,Amritsar Division,Gagrewal BO,143201,BO,Delivery,AMRITSAR,PUNJAB,31.47,75.22
47312,Punjab Circle,Punjab West Region,Amritsar Division,Kamalpur BO,143103,BO,Delivery,AMRITSAR,PUNJAB,31.36,74.8
47313,Punjab Circle,Punjab West Region,Kapurthala Division,Bahamanian BO,144702,BO,Delivery,JALANDHAR,PUNJAB,31.37493,75.384206
47314,Punjab Circle,Punjab West Region,Kapurthala Division,Bajwa Kalan BO,144702,BO,Delivery,JALANDHAR,PUNJAB,31.7951057,75.6840693
47315,Punjab Circle,Punjab West Region,Kapurthala Division,Killi BO,144702,BO,Delivery,JALANDHAR,PUNJAB,31.06579,75.24819
47316,Punjab Circle,Punjab West Region,Kapurthala Division,Chak Kalan BO,144042,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
47317,Punjab Circle,Punjab West Region,Kapurthala Division,Khaira Majha BO,144603,BO,Delivery,JALANDHAR,PUNJAB,31.38345,75.32705
47318,Punjab Circle,Punjab West Region,Kapurthala Division,Mowai BO,144036,BO,Delivery,JALANDHAR,PUNJAB,31.217805,75.769395
